attendance,matchday,season,team_distance,points_home,points_away,position_home,position_away,last_season_position_home,last_season_position_away,form_home,form_away,rain,sun,temp_avg,weekday_Donnerstag,weekday_Freitag,weekday_Mittwoch,weekday_Montag,weekday_Samstag,weekday_Sonntag,time_evening,time_noon,hometeam_BSC Young Boys,hometeam_FC Aarau,hometeam_FC Basel,hometeam_FC Lausanne-Sport,hometeam_FC Lugano,hometeam_FC Luzern,hometeam_FC Schaffhausen,hometeam_FC Sion,hometeam_FC St. Gallen,hometeam_FC Thun,hometeam_FC Vaduz,hometeam_FC Wil 1900,hometeam_FC Zürich,hometeam_Grasshopper Club Zürich,hometeam_Neuchâtel Xamax FC,hometeam_Servette Genève,hometeam_Yverdon-Sport FC,awayteam_BSC Young Boys,awayteam_FC Aarau,awayteam_FC Basel,awayteam_FC Lausanne-Sport,awayteam_FC Lugano,awayteam_FC Luzern,awayteam_FC Schaffhausen,awayteam_FC Sion,awayteam_FC St. Gallen,awayteam_FC Thun,awayteam_FC Vaduz,awayteam_FC Wil 1900,awayteam_FC Zürich,awayteam_Grasshopper Club Zürich,awayteam_Neuchâtel Xamax FC,awayteam_Servette Genève,awayteam_Yverdon-Sport FC
10055,32,2003,88904.03770920643,1.1935483870967742,2.419354838709677,7,1,7,2,1.4,2.0,0.0,263.0,11.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8150,6,2003,88904.03770920643,1.2,3.0,6,1,7,2,1.2,3.0,4.0,516.0,22.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,30,2003,59269.22132101956,1.2758620689655171,0.8275862068965517,5,10,7,3,1.8,1.4,5.7,209.0,9.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3000,8,2003,59269.22132101956,0.8571428571428571,1.4285714285714286,8,6,7,3,0.8,0.8,0.1,235.0,13.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3500,20,2003,77174.64737204829,1.263157894736842,1.1578947368421053,4,6,7,9,1.8,0.4,19.2,60.0,6.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,1,2003,77174.64737204829,0.0,0.0,6,5,7,9,0.0,0.0,6.4,446.0,21.6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800,27,2003,97172.74040079348,1.1538461538461535,1.3846153846153846,6,4,7,5,0.6,3.0,5.2,133.0,9.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3550,18,2003,97172.74040079348,1.0588235294117647,0.8235294117647058,7,10,7,5,0.8,1.2,0.1,12.0,4.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,22,2003,97172.74040079348,1.2857142857142858,1.2857142857142858,5,4,7,1,2.4,1.6,0.0,120.0,2.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4871,4,2003,97172.74040079348,0.6666666666666666,1.0,7,6,7,1,0.6666666666666666,1.0,0.0,789.0,21.7,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3250,36,2003,133431.3401603986,1.3142857142857145,0.8285714285714286,6,10,7,8,1.8,0.6,0.0,813.0,9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750,11,2003,133431.3401603986,1.0,0.6,8,10,7,8,0.8,1.0,7.9,62.0,13.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3400,24,2003,151860.1631007948,1.2173913043478262,1.0434782608695652,5,8,7,10,1.4,0.8,0.0,632.0,10.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3480,14,2003,151860.1631007948,1.0769230769230769,1.2307692307692308,7,5,7,10,1.4,1.4,0.0,345.0,0.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5800,34,2003,95455.45065631402,1.303030303030303,2.060606060606061,5,2,5,4,1.2,2.4,22.9,612.0,12.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5900,12,2003,95455.45065631402,0.7272727272727273,1.7272727272727273,9,3,5,4,1.4,1.4,0.0,411.0,6.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6300,20,2003,224346.08190917887,0.8947368421052632,1.7894736842105263,8,3,5,6,1.2,1.2,14.9,2.0,5.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6800,2,2003,224346.08190917887,0.0,3.0,7,2,5,6,0.0,3.0,0.0,819.0,22.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16200,24,2003,74895.50357665005,1.173913043478261,2.652173913043478,6,1,5,2,2.6,1.8,0.0,646.0,12.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18200,10,2003,74895.50357665005,0.8888888888888888,3.0,8,1,5,2,1.4,3.0,0.0,452.0,12.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,26,2003,129415.01383147165,1.32,0.72,4,10,5,3,2.6,0.4,0.0,691.0,3.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5400,14,2003,129415.01383147165,0.6153846153846154,1.0769230769230769,10,6,5,3,0.6,0.6,0.0,368.0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4900,36,2003,37672.82970523982,1.3428571428571427,1.0857142857142856,4,8,5,9,1.8,0.8,0.0,524.0,8.1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,17,2003,37672.82970523982,0.6875,1.3125,10,4,5,9,0.6,1.0,0.0,312.0,6.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5400,28,2003,97172.74040079348,1.3333333333333333,1.2222222222222223,4,6,5,7,2.4,1.2,1.5,283.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3800,9,2003,97172.74040079348,0.625,0.875,9,8,5,7,1.0,1.0,0.0,743.0,12.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18400,32,2003,0.0,1.2580645161290325,1.2903225806451613,6,5,5,1,0.6,1.8,0.0,387.0,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10400,15,2003,0.0,0.7857142857142857,0.9285714285714286,9,8,5,1,0.6,0.6,4.4,66.0,4.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5100,22,2003,39742.22381799992,1.0,1.0,7,8,5,8,2.0,1.6,0.1,156.0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4300,7,2003,39742.22381799992,0.16666666666666666,0.3333333333333333,10,9,5,8,0.2,0.4,0.0,771.0,22.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7200,30,2003,63316.13715317762,1.2758620689655171,1.2413793103448276,4,6,5,10,1.4,1.8,5.8,387.0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7400,4,2003,63316.13715317762,0.0,0.3333333333333333,10,9,5,10,0.0,0.3333333333333333,0.0,789.0,22.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6300,27,2003,95455.45065631402,1.1923076923076923,2.0384615384615383,5,2,1,4,0.8,2.2,2.2,84.0,9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11900,18,2003,95455.45065631402,1.1176470588235294,2.176470588235294,6,2,1,4,1.8,3.0,0.0,0.0,4.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,29,2003,224346.08190917887,1.2142857142857142,1.6071428571428572,5,3,1,6,0.8,0.8,0.0,490.0,9.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8000,5,2003,224346.08190917887,0.75,2.5,7,2,1,6,0.75,2.5,0.0,706.0,26.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11900,35,2003,74895.50357665005,1.2058823529411764,2.323529411764706,7,1,1,2,1.4,1.0,0.0,402.0,12.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17666,8,2003,74895.50357665005,1.4285714285714286,3.0,5,1,1,2,2.0,3.0,9.4,132.0,12.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4800,19,2003,129415.01383147165,1.1111111111111112,0.8888888888888888,7,9,1,3,1.4,0.4,0.0,48.0,2.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7600,1,2003,129415.01383147165,0.0,0.0,8,4,1,3,0.0,0.0,11.7,394.0,22.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6500,31,2003,37672.82970523982,1.2333333333333334,1.1333333333333333,7,8,1,9,1.2,1.8,0.0,264.0,10.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5800,11,2003,37672.82970523982,1.0,1.3,7,5,1,9,1.2,1.4,12.9,153.0,14.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5100,33,2003,97172.74040079348,1.28125,1.15625,5,7,1,7,1.4,0.8,16.9,51.0,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4700,13,2003,97172.74040079348,0.8333333333333334,1.1666666666666667,8,6,1,7,0.0,1.6,6.2,0.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10900,23,2003,0.0,1.3636363636363635,1.0909090909090908,4,6,1,5,2.2,2.0,2.5,75.0,5.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13600,6,2003,0.0,0.8,0.2,7,9,1,5,0.8,0.2,6.9,590.0,22.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,25,2003,39742.22381799992,1.2916666666666667,0.9166666666666666,4,9,1,8,1.6,1.0,4.7,45.0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7300,3,2003,39742.22381799992,0.0,0.5,9,7,1,8,0.0,0.5,0.0,464.0,17.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6200,21,2003,63316.13715317762,1.2,1.0,5,8,1,10,1.6,0.0,0.0,150.0,-1.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9200,16,2003,63316.13715317762,1.0666666666666669,1.3333333333333333,6,5,1,10,1.2,2.0,0.7,109.0,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2500,24,2003,134409.96722713686,0.9565217391304348,2.0,9,2,8,4,1.0,1.6,0.0,646.0,12.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,14,2003,134409.96722713686,0.6923076923076923,1.9230769230769231,9,3,8,4,1.4,2.0,0.0,368.0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,32,2003,262236.62148906663,0.8387096774193549,1.5483870967741935,10,3,8,6,0.0,0.6,0.0,243.0,11.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2600,10,2003,262236.62148906663,0.5555555555555556,1.8888888888888888,10,3,8,6,0.8,1.4,0.0,452.0,12.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5400,26,2003,110622.43147752628,1.0,2.56,9,1,8,2,1.0,1.6,0.0,691.0,3.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5600,4,2003,110622.43147752628,0.3333333333333333,3.0,8,2,8,2,0.3333333333333333,3.0,0.0,789.0,22.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100,35,2003,169116.45579599874,0.7647058823529411,0.9705882352941176,10,9,8,3,0.0,1.8,0.0,700.0,13.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500,6,2003,169116.45579599874,0.2,1.8,10,4,8,3,0.2,1.8,1.7,507.0,22.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2266,21,2003,76316.07814870992,1.0,1.1,9,6,8,9,2.0,0.4,0.0,150.0,-1.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,9,2003,76316.07814870992,0.25,1.625,10,4,8,9,0.2,1.6,0.0,743.0,12.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,19,2003,133431.3401603986,0.9444444444444444,1.1666666666666667,8,5,8,7,1.6,1.4,0.0,48.0,2.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2000,2,2003,133431.3401603986,0.0,1.0,9,6,8,7,0.0,1.0,6.2,644.0,22.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2800,33,2003,39742.22381799992,0.8125,1.25,10,6,8,5,0.0,0.8,16.9,51.0,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3400,16,2003,39742.22381799992,0.6666666666666666,0.7333333333333333,10,9,8,5,0.8,0.6,0.7,109.0,7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,30,2003,39742.22381799992,0.8965517241379308,1.1724137931034482,9,7,8,1,0.8,0.6,5.8,387.0,10.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3400,12,2003,39742.22381799992,0.5454545454545454,0.9090909090909092,10,8,8,1,0.8,0.6,2.2,335.0,15.4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5700,28,2003,25161.619542469838,0.9629629629629628,1.1111111111111112,9,7,8,10,1.0,1.8,1.5,283.0,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7522,17,2003,25161.619542469838,0.8125,1.25,9,5,8,10,1.4,1.4,0.0,312.0,6.6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7800,20,2003,155542.0823957298,1.0526315789473684,2.0,7,2,10,4,0.6,2.0,8.3,3.0,6.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10300,1,2003,155542.0823957298,0.0,0.0,10,1,10,4,0.0,0.0,30.7,485.0,22.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,36,2003,281364.1512417671,1.3428571428571427,1.4857142857142858,5,3,10,6,2.0,0.8,5.3,0.0,6.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7500,15,2003,281364.1512417671,1.2142857142857142,2.0,5,2,10,6,1.6,2.2,2.3,121.0,4.2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9000,22,2003,135704.38578026873,0.9523809523809524,2.8095238095238093,9,1,10,2,0.0,2.6,0.8,163.0,0.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11300,18,2003,135704.38578026873,1.1764705882352942,2.8823529411764706,5,1,10,2,1.4,2.6,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,23,2003,191633.69991992536,0.9545454545454546,0.7272727272727273,8,10,10,3,0.2,0.0,0.6,145.0,4.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,11,2003,191633.69991992536,1.0,1.4,6,4,10,3,1.4,1.0,16.6,262.0,13.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8000,29,2003,100679.48069989236,1.1785714285714286,1.1071428571428572,7,8,10,9,1.8,1.4,0.0,495.0,9.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8500,3,2003,100679.48069989236,0.0,2.0,10,4,10,9,0.0,2.0,0.0,525.0,22.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000,31,2003,151860.1631007948,1.2333333333333334,1.2333333333333334,5,6,10,7,2.0,1.6,0.0,260.0,7.6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8000,5,2003,151860.1631007948,0.5,1.25,8,6,10,7,0.5,1.25,0.0,621.0,25.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8300,25,2003,63316.13715317762,1.125,1.25,7,5,10,5,1.4,2.6,3.8,239.0,8.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7800,13,2003,63316.13715317762,1.0833333333333333,0.6666666666666666,7,10,10,5,1.4,0.8,32.3,0.0,3.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9000,34,2003,63316.13715317762,1.3333333333333333,1.2424242424242424,4,6,10,1,2.2,1.4,3.1,601.0,11.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11300,7,2003,63316.13715317762,1.0,1.1666666666666667,7,6,10,1,1.2,1.4,0.0,580.0,20.2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8500,27,2003,25161.619542469838,1.0384615384615383,1.0,8,9,10,8,1.4,1.0,11.4,46.0,8.2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10000,8,2003,25161.619542469838,0.8571428571428571,0.2857142857142857,7,10,10,8,1.2,0.2,26.2,20.0,14.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23677,18,2004,88904.03770920643,2.0,1.5882352941176472,1,3,1,6,2.0,1.2,0.0,0.0,0.1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32383,32,2004,88904.03770920643,1.9677419354838708,1.8064516129032255,1,2,1,6,2.6,2.0,4.8,12.0,10.2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26860,14,2004,68663.3352233927,1.9230769230769231,1.5384615384615383,1,3,1,2,1.4,1.4,2.2,106.0,6.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25961,28,2004,68663.3352233927,1.8888888888888888,1.2962962962962965,1,6,1,2,2.0,1.5,11.2,0.0,6.3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20397,16,2004,135704.38578026873,1.8666666666666667,1.0,1,8,1,5,2.0,1.0,11.7,0.0,3.7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25099,33,2004,135704.38578026873,2.0,1.0,1,7,1,5,2.6,1.25,0.0,763.0,9.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23590,6,2004,80127.74478918023,2.2,0.8,2,9,1,10,2.2,0.8,0.0,459.0,19.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
19212,24,2004,80127.74478918023,1.7826086956521738,0.7826086956521741,1,10,1,10,1.5,0.5,0.0,666.0,11.2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
